State,Region Code,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
MO,29209,27395,26987,27692,29015,30661,32893,34426,35602,37117,37987,39225
AR,5137,23650,24206,25113,26165,26435,28733,29355,28730,29772,30712,31593
TX,48433,32299,34568,46085,41408,40508,48832,49851,49617,58468,60573,58541
NV,32029,35216,35270,36016,37048,37501,39937,43175,45356,53616,57953,59628
IA,19169,33075,32722,34860,39455,36845,37917,39119,39416,40208,42652,43643
NH,33017,37178,38070,39804,40977,41458,43157,45397,46744,48300,50661,52387
ND,38093,35766,40463,43463,50197,46173,48319,48246,48728,49098,51779,53065
WY,56035,45239,45182,56217,51847,52019,53147,51130,46551,50360,55337,54850
VA,51800,41430,42303,43914,45692,44892,46087,48077,48784,50013,51979,53740
NY,36103,49288,50593,52497,55340,55445,57496,60384,62845,65649,68868,71911
MA,25025,58539,64552,63313,62988,61656,62809,67361,72124,76782,81300,83490
TN,47163,33366,34137,36242,37640,37410,37884,38935,39762,41087,42926,43610
MO,29211,32590,32913,35597,35180,38195,43279,35424,35623,37553,37978,41690
PA,42113,30948,32743,35825,37943,39014,41819,42030,42161,43618,46098,47455
NH,33019,37823,38614,40566,42266,43463,45794,46418,48842,49884,52762,54115
IN,18153,27183,28590,30051,30879,32161,31978,32170,33390,34202,35726,36863
NY,36105,33471,34597,35517,36597,36882,38825,41309,42070,44437,46012,48753
SD,46119,54501,77649,98931,89279,113162,78525,65842,59732,72393,77126,73244
WV,54089,24093,24866,26465,27701,28050,29181,30593,30314,32206,33616,34933
CO,8117,41475,43106,46157,48414,51437,55587,59420,61728,64445,69447,71479
OH,39153,38604,39489,41014,42202,42994,45110,46422,47253,49091,51349,52918
UT,49043,68266,70882,78500,91929,93855,97826,112769,117986,125933,146004,151326
TN,47165,34593,35799,37651,40463,40658,41702,43585,44917,46708,48598,50213
KS,20191,33052,34151,35006,36649,36088,35554,35645,36332,36933,38888,42524
GA,13261,27261,27610,29944,30361,30184,31463,32795,33484,35463,35842,37936
AL,1119,25196,26712,27144,28308,30447,29885,29941,30641,31228,31679,33009
FL,12119,28177,29758,33494,36564,37282,38618,40155,42535,44741,47364,48387
SC,45085,29251,29936,31563,33316,33398,34443,35516,35859,37096,38616,40019
MS,28133,23491,24605,25261,27028,28281,27548,27394,29738,30184,30937,31846
VA,51181,33815,33395,34914,35790,36069,37939,41014,40453,43200,44477,44647
NC,37171,29358,29454,30567,31962,32381,34013,35443,36112,37215,38273,39525
PA,42115,29578,31234,34268,35598,36995,38760,40002,39935,42730,44871,46737
VA,51183,26201,26598,27005,27498,27931,27845,28375,28826,30035,30962,32383
NJ,34037,46462,47420,49078,50832,51457,53814,55706,57006,58798,61156,63784
DE,10005,36677,36565,38568,40520,42573,44428,47884,47839,49213,51272,52085
CA,6101,34794,34921,36130,36052,37596,38532,41426,42612,43215,45376,47605
TX,48435,42421,47529,72922,61305,67993,79212,65083,54668,59270,63339,61646
FL,12121,26065,27750,28765,29969,28463,29994,32474,31297,32492,33807,33882
NC,37173,27661,28962,29866,30992,31868,33304,34889,36343,38139,38802,40819
MT,30097,30906,32726,35654,37669,37848,40955,42340,42587,44362,46524,48591
WY,56037,41076,43121,46902,47494,47691,49130,49473,47486,50741,55352,57225
MN,27151,33917,37128,42008,48331,46609,49396,54121,49023,49477,50906,52813
TX,48437,31052,35443,39919,34204,35777,43607,56831,45712,51025,50966,51779
IN,18155,23768,24074,25101,26599,26550,27789,27993,28117,29165,31144,32174
MD,24041,57700,57102,59781,60543,61693,64094,66953,68703,70023,72554,74711
GA,13263,25238,25461,26585,27542,28372,29549,30752,32835,34320,33904,35705
GA,13265,22502,22783,24751,26889,28557,31169,33784,32497,33758,34112,37088
AL,1121,26619,27724,28778,29358,29773,30925,31917,32708,33624,34709,36125
MS,28135,21932,21884,24491,26251,28467,24847,25893,28007,29334,29877,30451
AL,1123,31080,32606,32916,34194,34680,35335,37669,38580,39440,40957,42509
IA,19171,35677,36640,40424,42241,41932,41505,42495,42952,43494,46137,48923
MO,29213,28402,29213,30480,31209,31666,32927,33830,34324,34631,35548,36794
LA,22105,31319,32891,34145,34901,34418,35069,35384,36008,36810,37713,38800
NM,35055,28612,29030,30413,31482,31106,33414,35213,36024,36730,38098,38810
TX,48439,39002,40034,41390,43873,44111,47652,47476,46635,49366,51554,53292
MS,28137,27788,27676,29236,30451,31175,31221,32340,33690,34011,35593,36836
GA,13267,24280,23775,23896,24975,25289,26282,28223,27432,29017,29509,29106
WV,54091,27879,28787,30745,31896,33606,33941,35409,35611,38290,40674,41663
TX,48441,34993,36304,38283,39959,41011,43910,42513,42011,42931,45767,47793
FL,12123,24562,26457,26402,25669,25416,26198,27763,27764,29073,30647,31054
GA,13269,23258,23241,25305,25311,25919,26117,27662,31366,29616,30904,32801
WI,55119,29781,31365,32586,34743,35627,36971,38507,37598,38707,39623,41858
KY,21217,27290,27912,28681,29213,29518,30723,32193,32916,33894,34428,35546
IA,19173,32937,33566,37773,37587,38916,37726,38750,36921,40452,41911,45093
IL,17179,36819,37687,40636,42101,41213,42328,44227,44793,45060,47765,48515
VA,51185,31231,31502,33235,34194,33493,34177,34658,34029,37191,38186,39276
CA,6103,27924,28782,30488,32014,32685,35364,37417,38182,40165,41469,43268
GA,13271,17000,17046,18329,18239,17676,18593,19346,20137,20623,20938,21535
CO,8119,38572,38742,41177,41985,42346,43988,46239,46527,47694,49131,51206
LA,22107,32975,29174,37777,38231,43464,33097,30790,35347,38482,39132,41323
LA,22109,37973,38418,38863,41261,41977,44555,42223,39116,39511,41058,42267
TX,48443,39477,34414,42962,39817,52630,48896,48817,50072,46455,46667,49591
GA,13273,30474,30716,34508,36474,37465,37407,36500,37695,38634,40535,43654
TX,48445,28142,32412,29304,30510,33751,31130,32270,30282,34728,34597,37741
MT,30099,36180,36999,44295,45167,42019,42479,44740,43541,41035,47612,49840
WY,56039,127972,142003,150988,193067,175998,200184,196854,205843,227436,230141,229825
ID,16081,25586,24504,26711,28967,27357,31040,32920,35876,37703,39851,40911
OK,40139,30600,34328,39469,42387,55300,56548,57704,51563,55159,57130,61652
MO,29215,22558,22921,24268,25069,25322,26267,26451,26271,27531,28316,29618
NE,31169,39790,40732,53308,55180,59546,53481,54907,53133,51724,53633,56265
NE,31171,40027,41505,49768,43391,55799,71896,75874,58314,48636,54188,55960
GA,13275,32120,33329,35903,36710,36555,37829,40843,40780,42907,45023,46223
KS,20193,35554,42989,47558,46804,51862,42719,40808,42960,43879,47904,52540
TX,48447,37627,42031,46786,49791,52031,50905,43971,36396,34589,38202,41454
WA,53067,40089,40535,41076,42403,42554,44182,45768,47109,48569,50469,52828
NE,31173,35250,36471,44855,38455,40086,38565,39194,36667,35839,37052,39667
GA,13277,28494,29340,30852,31186,31496,33604,36763,35538,36347,37906,39317
OR,41057,30400,32179,33276,34395,34848,37923,39440,41060,43262,44403,45879
OK,40141,26366,32864,31526,33500,34910,35277,33607,30780,34499,34948,38674
NY,36107,34789,35647,36908,38838,39997,42001,41401,42053,44275,44804,46969
PA,42117,28229,30617,34150,34922,34972,36024,37378,37179,38561,40078,41990
MS,28139,24951,26005,27788,28705,28848,29492,30555,31468,32618,33692,35061
IN,18157,29659,30595,32156,33203,32794,34205,35180,35547,37018,38994,39525
TN,47167,29660,30388,32005,32793,33559,33877,35289,36469,37622,39005,40514
IN,18159,32303,32557,35790,38495,41678,41855,41692,43519,44276,46665,47392
MS,28141,24727,25681,26715,27842,28108,28971,30215,31392,31703,33771,34871
TX,48449,26009,27790,28574,29237,29737,32132,33612,32723,33954,36113,37070
KY,21219,31016,32610,35876,35397,38315,36949,36785,34811,37263,36698,38112
SD,46121,21073,22311,23371,23183,23153,24611,24253,23427,24234,25417,26172
MN,27153,31039,32552,33658,36059,36123,37723,38011,37115,40722,42409,43979
CT,9013,44474,45173,47227,48796,48798,50985,52139,53355,53999,55557,57307
TX,48451,35176,36699,38406,40234,40600,43941,42572,41797,43802,47431,48876
NY,36109,34224,34966,36581,37821,37960,39083,41159,41111,43732,45120,46496
UT,49045,28560,29200,30478,31142,30674,31533,32803,34057,35044,36904,38446
MT,30101,33979,35726,43622,45308,46186,43711,41926,42188,42598,50241,56222
GA,13279,28452,29128,30525,30970,31990,32271,33650,34158,34477,35781,37143
NM,35057,24193,24941,26075,26417,26298,28561,29676,30002,30326,31879,33446
ND,38095,45165,47015,47360,61158,60262,47279,41805,49560,53812,71660,62530
GA,13281,27926,28055,30055,31341,31349,31640,33683,35003,36248,38067,39181
ND,38097,36173,44835,46897,55546,46176,46741,44414,46518,47806,49892,53140
NC,37175,30369,29865,30942,32674,32700,34914,36868,38767,39923,41295,42515
MN,27155,38829,42607,45365,68286,67260,54485,62867,56598,56439,57066,60535
TX,48453,42656,44630,48628,53279,53927,57172,58168,59038,64199,69084,71666
MT,30103,41968,38926,46798,46947,55483,55810,54219,53959,45352,55817,61553
KS,20195,36553,40705,41284,44511,50350,46106,46192,44908,43968,48675,53593
WI,55121,34986,36263,38440,40488,39895,41118,42824,41393,42735,44606,45218
GA,13283,23979,24790,25703,25290,25799,25706,27422,27918,29166,29271,29682
KY,21221,32856,32103,34606,34546,34773,34802,35780,35465,36348,36120,37633
KY,21223,27597,28468,29674,30418,31018,32545,33609,34051,35821,37856,39400
TX,48455,27142,27539,28757,29856,31418,32558,32601,33390,33427,34841,36062
CA,6105,26790,27817,28664,29273,30376,33477,36255,37547,38383,41184,43471
SD,46123,34686,36728,48596,44155,47291,46913,47455,43265,46454,50969,51501
GA,13285,29020,29721,31593,32401,32263,33351,34324,34955,35069,36237,37690
TN,47169,27849,29334,30790,31751,32654,34182,35310,29629,28946,30480,31835
OH,39155,30101,31193,33583,34661,34725,36014,37568,38435,39619,41093,42005
WV,54093,27823,28781,31578,33612,34695,36421,37482,38538,40473,41856,43069
CA,6107,28150,30475,32298,32300,32977,36312,37200,38656,39670,40206,42845
OK,40143,45124,46870,53221,59965,66775,71482,63225,53670,58233,63015,64699
MS,28143,26823,26784,28992,29589,33248,29328,30007,32438,32097,32674,34325
CA,6109,32377,34593,36488,37590,37552,40322,43250,45216,45846,47087,48841
GA,13287,26134,26987,29415,30110,30601,31026,33875,32463,34125,34472,36836
SD,46125,40768,41254,51942,43813,43283,49326,60950,65786,56153,51792,54445
AL,1125,31516,32217,33291,34229,34296,35369,36169,36517,37824,39334,40648
OH,39157,30836,32099,34802,35759,36717,38996,40303,39974,41793,43844,45199
MI,26157,26739,27463,30100,30426,32319,33143,35791,35378,35885,37061,38676
GA,13289,26187,27322,28875,30915,31883,34090,34370,35489,37404,40771,43163
ID,16083,28972,29855,31302,32994,34158,35659,36876,37355,38935,40756,42379
WV,54095,25672,26452,28855,30921,31042,31633,32643,32855,35737,38387,39863
TX,48457,25340,26054,27216,27930,28359,29778,30783,30986,30856,31819,32978
NC,37177,22821,23106,25866,29479,31130,30624,27709,30812,31717,30337,32712
WY,56041,38578,38530,39792,39976,39044,39272,39079,37731,38386,40425,41912
UT,49047,30338,30729,32813,33809,32834,34134,30769,28568,30173,31688,32241
NY,36111,37118,38245,39623,40964,41308,42912,44679,46296,48584,50590,53006
OR,41059,30089,30386,31534,32356,32131,34295,36346,37627,38488,40625,41928
TN,47171,29103,30401,31818,32310,32897,33480,34076,33753,34643,36220,37278
NM,35059,24359,23421,31090,32105,35931,37087,35521,37534,35799,36858,37763
AR,5139,36508,37600,40593,45068,43153,44424,41844,39818,43413,43796,45261
TN,47173,23361,24695,25576,26793,27052,27767,28972,30045,30925,32080,32853
OR,41061,30406,30828,32188,33145,34243,35636,37433,37546,38854,40873,41721
LA,22111,30025,29429,30954,32749,33950,33720,36224,36055,37802,40469,40441
IL,17181,31684,35053,35224,35572,36865,37192,38583,39848,40600,42341,43491
GA,13291,28066,28459,29570,30398,30263,31405,33639,34401,35474,36758,37588
IA,19175,31298,33265,35945,35795,37017,37195,38016,37285,38441,40982,42530
NC,37179,34950,35586,37700,40659,41037,43375,46827,48258,49709,51802,53417
MS,28145,25130,25566,27419,28834,28894,29106,29896,30526,31115,31969,33027
FL,12125,16387,17226,17922,17932,18316,18723,19673,19853,20832,21681,22440
KY,21225,30963,29176,32191,31119,36396,33767,32329,31889,33233,34185,36348
NJ,34039,49733,51042,53136,55167,56150,59259,61345,62697,65130,68313,70865
PA,42119,30763,30654,32417,33436,34409,35298,35930,36948,39446,40301,41400
OH,39159,34740,35195,38163,40706,43122,45198,46759,48685,53797,58733,59811
SD,46127,75679,92210,80832,88408,78998,84008,92979,93168,102912,116776,117055
SC,45087,25606,26192,26936,27387,27732,28948,30242,30199,31497,33090,34341
IN,18161,28001,28676,30166,31100,33872,34137,33851,35782,37158,39548,40659
WV,54097,27173,28566,30448,31246,30582,31360,31422,30271,31360,33366,35420
TX,48459,28808,30600,31772,33334,34007,35068,35261,33807,34681,36751,37563
GA,13293,26826,27148,28755,29824,29653,31090,32532,33583,34132,35631,36653
TX,48461,35024,37691,40294,43034,47531,49854,44703,38570,42436,44565,47118
UT,49049,26434,26303,27925,30034,30960,33241,35661,37367,38878,41269,42995
TX,48463,27394,30009,33458,36983,37125,39060,38889,37155,38807,39858,41116
TX,48465,28168,29751,30961,32051,31639,33124,34035,34205,34687,36337,38331
AK,2261,47669,49924,51432,53716,50761,55951,58654,57550,60013,61921,64202
NM,35061,28044,27804,28494,28417,28051,29781,31094,31893,32406,33670,34964
NE,31175,33816,34457,42574,41296,45092,44419,44760,45898,44541,47021,49708
ID,16085,33621,34901,35610,41199,39961,43212,45379,46081,48498,50491,51088
MT,30105,31659,35544,37554,42561,44353,43024,43287,42479,46526,46502,47831
TN,47175,21916,22818,25167,26133,27806,28234,29765,29219,29387,30538,31628
MI,26159,31060,32515,33569,33899,34592,35498,37615,38389,39347,40656,41773
AR,5141,23621,24822,27103,27389,27559,29121,29710,29213,29722,30393,31697
IA,19177,29360,29862,32156,34440,35412,36144,36640,36944,38721,41272,42908
OH,39161,30535,32026,34416,34937,36691,37629,37858,38820,40511,42473,43166
TX,48467,29342,29629,30866,32450,33050,34013,34834,35532,36906,38310,39609
NC,37181,29539,30165,30109,30245,30061,31077,32163,32813,33552,33983,35278
IN,18163,35768,38436,40872,42405,39276,40799,42356,42539,44038,45548,47233
PA,42121,32619,33798,35542,35556,35632,37155,38037,38650,39670,41970,43822
CA,6111,44473,45912,48064,50010,50453,53064,55534,57270,58970,61900,64715
IL,17183,30848,32432,34240,34440,35437,35746,36413,36476,37812,39177,40109
LA,22113,32638,34275,35674,38187,39120,40154,39356,36395,37091,39241,40237
IN,18165,31244,32099,33205,33303,33751,34347,34679,35474,37115,37433,38633
WI,55123,30961,32453,34023,34839,35602,36837,37958,37811,39076,40936,42578
LA,22115,34192,35354,37087,36537,36527,36656,37721,37283,39286,41452,42755
MO,29217,28541,29485,31097,32745,34516,36063,33939,33516,34881,34653,35742
TX,48469,34644,36847,39214,42160,43475,45897,44992,41946,44341,46994,48938
IN,18167,30354,31389,32264,33199,33093,34404,35207,35817,37386,38187,39432
WI,55125,35586,36588,38976,41139,41240,45807,48168,49965,51771,53679,54734
OH,39163,24765,25486,27149,28707,27620,29459,30431,31047,32212,33330,34400
VA,51810,43757,44684,46574,48708,48284,50725,52981,53852,56042,58004,59805
FL,12127,31888,33445,34336,35229,35216,36654,38124,39400,41019,42867,44180
IN,18169,29947,31419,33563,36194,36881,37975,39022,39952,40699,42536,43955
IL,17185,33564,35856,38244,38990,40609,41007,39816,40303,41863,42546,43098
MN,27157,35073,36610,40065,41739,42112,43880,44467,44398,46638,48370,50042
KS,20197,38567,39340,41515,43604,44802,45445,46322,47137,48735,50610,52706
MN,27159,28165,29548,31567,32940,34079,35715,37224,37333,38475,39802,40756
OK,40145,30659,31129,32386,34009,34731,36208,36876,37223,37918,39303,40851
WA,53069,30766,32532,33795,34654,35238,37005,39365,39989,41134,43144,44522
NC,37183,44550,45892,46838,48967,48458,51087,53721,54898,56298,60447,62264
FL,12129,28454,29076,29683,30006,29696,30683,32095,33611,35267,37166,37660
ME,23027,32059,32616,34122,34687,34415,36077,36957,37554,38841,41427,43793
TX,48471,21677,22129,23044,23726,24552,25970,26295,26791,26921,28706,29838
AL,1127,31457,32746,34304,34933,34996,36131,37600,37458,39318,41144,42477
GA,13295,24804,26012,26845,28113,28148,29105,30269,31020,32064,33283,34078
WA,53071,34002,34788,36333,37530,38325,39556,41511,42298,43979,46429,48444
KS,20199,36106,47676,55898,58100,73299,52859,43166,45612,43735,53187,64805
TX,48473,31285,31621,32893,34440,35523,37471,36369,37301,38669,41123,42456
OR,41063,32854,32429,34045,36413,38274,39666,42071,42287,43077,44933,46044
ND,38099,37456,41032,42151,50406,45150,44630,44534,47146,48262,51027,51995
MS,28147,23175,24437,25026,27021,28996,29648,30520,29593,31499,31693,31910
FL,12131,36422,39539,41980,45850,45693,48891,52094,55656,59118,63961,64481
GA,13297,29414,29603,30686,32115,32552,33993,36096,37397,39169,41153,42406
SD,46129,36693,37844,40095,42812,44027,44464,44272,44216,45239,46493,46589
WI,55127,34409,35398,37267,39088,40015,41582,44183,45613,47789,49821,51196
IA,19179,30930,30940,32113,33178,33432,34278,35644,36003,37548,38754,40344
TX,48475,31442,32684,37705,42502,42711,43818,40018,36104,41116,49518,53870
ND,38101,40404,43597,48243,56733,56438,58367,54263,50742,51200,54153,56088
GA,13299,26547,27415,28021,28059,28480,29664,31248,32185,33203,33985,34915
NC,37185,24376,24241,24680,25725,25283,27289,27671,28151,28657,29209,30377
NJ,34041,43477,44271,45805,47099,47606,49212,51146,52006,53669,55448,57854
IL,17187,31237,31932,35651,35484,41071,38898,36614,38287,39135,41574,41270
GA,13301,25871,26053,27122,27896,28223,29794,32078,32182,33351,34741,36427
MS,28149,32249,33243,34760,35424,35061,35278,36416,37507,38180,39727,41102
TN,47177,26295,27306,28196,30356,31034,31717,32628,32974,33763,34578,35453
MO,29219,31194,31297,32825,33673,34450,35608,37150,38497,39488,41359,42648
IN,18171,33623,34792,38727,40862,45483,42775,38656,40898,41501,44494,45202
OH,39165,41867,43135,45605,47699,48752,50909,52943,55080,57515,59806,62111
NY,36113,38930,40855,42135,43469,44358,45092,46904,48233,50796,52822,55181
IA,19181,37445,37832,39888,41517,41823,43585,45439,47638,49151,50495,51776
PA,42123,33371,33894,35455,36845,38537,41456,38625,38834,40326,41911,43401
