State,Region Code,2011 Q1,2011 Q2,2011 Q3,2011 Q4,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1
SC,45005,56.40326975,56.83060109,59.16666667,58.54341737,55.77464789,56.90140845,59.20679887,59.71428571,60.90651558,61.03151862,61.12600536,60.27027027,61.66219839,62.15469613,61.95652174,60.81081081,60.75268817,56.94444444,59.89010989,60.54794521,58.35616438,58.08219178,59.67302452,59.46666667,58.2010582,57.9787234,58.06451613,58.64864865,58.03814714,57.5,55.76923077,53.27868852,53.9295393,52.57452575,53.40599455,52.76243094,54.4198895,52.70655271,52.55681818,51.83098592,51.26760563
MI,26007,23.79032258,24.2181235,25.32154341,25.18101368,24.01289283,25.08012821,25.30024019,26.07655502,25.25979217,25.56270096,26.31993696,25.9230165,25.43035994,24.30939227,24.68847352,24.66822795,24.48979592,24.45820433,24.74942174,24.5398773,24.04580153,22.24788299,22.09480122,21.29131437,21.35176651,21.10939908,21.62162162,21.05263158,20.64965197,20.60185185,20.32208589,21.01669196,20.72892938,20.04590666,19.93865031,19.80122324,19.13109756,17.9741051,17.00680272,16.95553881,16.40331076
CA,6003,21.95121951,33.33333333,28.94736842,27.5,30.76923077,24.32432432,20.51282051,23.68421053,27.5,28.94736842,20,20.51282051,17.5,13.51351351,19.44444444,20.51282051,21.05263158,18.91891892,16.21621622,21.05263158,22.22222222,27.02702703,30,30,32.5,27.5,29.26829268,29.26829268,30.23255814,26.82926829,27.5,30.76923077,28.20512821,28.94736842,35.29411765,29.72972973,17.94871795,17.5,20,17.07317073,11.9047619
CA,6005,26.28205128,26.77556818,25.84985836,25.77903683,25.03556188,24.96433666,25.07142857,24.53900709,23.42533616,23.32628612,21.96452933,21.98100407,20.93333333,20.63492063,20.18592297,21.0072896,20.42300066,20.63492063,19.81320881,19.11375661,18.94039735,18.87788779,18.80733945,18.93298634,18.23491239,17.5257732,17.53707286,17.16129032,16.54861558,16.71984684,17.09346991,16.62387677,15.70881226,15.50288277,16.3787588,16.89059501,16.24365482,15.91194969,15.47545059,15.01538462,13.5250918
VA,51007,31.48854962,31.29770992,29.70873786,29.45736434,30.42635659,30.58823529,30.03952569,30.0990099,30.70866142,31.48854962,31.4232902,31.16883117,31.56934307,30.21978022,30.54545455,28.94248609,27.42537313,26.88766114,26.24768946,24.48979592,24.72324723,23.58318099,24.08088235,25.95281307,24.22018349,25.72992701,25.49728752,24.45255474,23.10536044,22.77777778,24.91039427,24.15026834,23.83512545,23.47670251,24.36363636,25.22522523,26.16487455,25.44483986,23.30960854,23.89380531,23.85964912
VA,51009,32.52730109,33.95638629,33.51519875,33.67346939,32.9153605,32.890625,33.07332293,33.48982786,32.52730109,31.15773116,31.04988831,30.8320951,31.37546468,31.18994826,30.9347181,31.13905325,30.28953229,29.8206278,29.58801498,30,29.35026139,29.78080121,29.55738935,28.8490284,29.26829268,29.607698,29.75573649,29.92647059,29.41611234,29.550479,29.94849154,30.24105186,29.87672226,28.36363636,28.23701536,28.95894428,27.77369581,26.07090103,25.44247788,25.51470588,24.3183493
MS,28005,41.03512015,41.02564103,39.39962477,39.29236499,39.40520446,40.03724395,39.55223881,40.63079777,40.44117647,40.51094891,40.31690141,40.52631579,40.10600707,41.26984127,40.3539823,40.49295775,39.92932862,39.11504425,39.28571429,38.36589698,38.98601399,38.7434555,39.08450704,39.82758621,39.27958834,39.21232877,39.25549915,37.94266442,38.72053872,37.96610169,39.24914676,38.93653516,38.18493151,35.88850174,36.31578947,35.80246914,35.7267951,34.50704225,34.33628319,33.97887324,33.68983957
AK,2020,29.64402438,29.45729616,29.53441117,29.43684491,28.62115127,28.56505444,28.58540055,28.30105245,27.58862759,27.05191161,26.8790443,26.62067819,26.01875674,25.89278316,25.93268115,25.66699605,25.5796744,25.69063038,26.00687623,25.76127667,24.94705978,25.03054492,24.93068015,24.67776146,24.6446659,24.54894277,24.85810644,24.54530423,24.34674409,24.48539177,24.31804991,24.18273608,23.99335824,23.99566594,23.68048028,23.53039134,23.21071904,22.28824908,21.75883192,21.2974604,20.71793155
KY,21005,35.34675615,32.92134831,32.77591973,33.14606742,32.69662921,32.10290828,31.74250832,32.26872247,31.68859649,31.63043478,32.02959831,31.73777315,31.76593521,31.25649013,31.97916667,31.32780083,30.50314465,30.89005236,30.79331942,30.91286307,29.94764398,29.42408377,29.39936776,30.2373581,29.58762887,28.7628866,28.58617131,30.01027749,29.14110429,27.82874618,30.09211873,30.68297655,31.04508197,30.65989848,30.38617886,30.13278856,30.08130081,28.58585859,27.87385554,28.14371257,27.29970326
KS,20003,28.42465753,27.89115646,26.20689655,27.87456446,27.87456446,29.16666667,28.42105263,29.07801418,28.16901408,26.85512367,27.93103448,28.08219178,26.20689655,24.64788732,24.54873646,23.63636364,22.62773723,21.69117647,22.46376812,23.55072464,21.66064982,21.29963899,21.53284672,22.76119403,20.89552239,20.97378277,22.05323194,24.33460076,24.81481481,23.80952381,24.26470588,21.24542125,21.16788321,23.74100719,22.88732394,22.72727273,23.85964912,21.63120567,24.48275862,23.34494774,21.70818505
TN,47001,33.04843305,33.09079405,32.67828843,32.87022419,32.32484076,32.38456673,32.67357839,32.82179768,32.25202745,31.75992498,31.7087846,31.74174174,31.53614458,31.08390564,31.62749182,31.56490812,30.99173554,31.17456579,31.0619469,30.80317741,31.25551308,30.9308433,30.51044084,30.23189236,29.33908046,29.17863297,29.12732475,28.9146165,28.22228688,28.07323452,27.97122302,28.44852309,28.15977175,27.87723785,27.99887101,28.17927171,28.11626607,27.29300251,27.67906718,27.38888889,27.23767557
SC,45007,38.60785107,38.04963582,37.7519275,37.78382053,37.85364527,37.93572985,37.79196089,38.00243605,37.71918083,37.26383492,37.41636644,37.47592759,36.96682464,36.57577679,37.1858027,37.7294867,37.31771158,35.57907846,35.87965829,35.83672463,35.19249753,35.00553301,34.49076904,34.63653024,33.70977535,33.2969697,33.26463814,33.34939759,32.32658072,32.28250244,33.10646573,33.48646035,33.07738452,32.63383808,32.77251185,33.11009282,32.70601987,31.29806572,31.34741947,31.15503256,30.23917995
TX,48001,45.0617284,44.19391206,44.14414414,44.2632171,42.90559638,41.8512209,42.88951841,42.09341587,41.24860647,41.52306837,41.23324397,40.86307938,40.41423261,39.52254642,39.61763144,39.12579957,39.14666667,38.39617631,38.52721451,37.38666667,37.17333333,37.95659079,38.2461701,36.88352571,36.43006263,36.72936259,36.95652174,37.25898906,36.42039542,36.167979,36.05619147,36.66494045,35.86171311,35.76982893,35.93185338,36.38253638,34.49350649,33.79989632,33.91215526,33.19672131,32.33933162
MO,29003,29.56810631,29.04841402,27.62063228,26.87813022,28.64238411,28,27.22689076,28.38063439,28.18791946,28.76254181,27.94117647,27.5974026,27.70700637,27.37920937,27.78581766,28.65497076,28.40409956,27.18023256,28.03468208,27.27272727,26.38483965,25.21994135,25.36443149,26.91751085,25.72674419,24.2074928,24.89019034,25.25107604,25.10822511,25.28735632,25.68149211,24.46958982,24.89331437,23.57954545,23.94366197,23.21937322,23.35243553,21.06782107,22.73381295,22.17391304,21.04499274
TX,48003,46.98795181,47.24137931,47.17948718,46.98795181,44.82758621,45.83333333,47.05882353,47.31369151,44.63087248,45.81280788,44.56193353,45.58823529,44.79768786,44.12191582,44.63276836,45.27777778,44.32284542,44.10958904,44.29160935,45.03401361,44.76190476,43.85245902,44.55040872,43.8172043,42.91497976,42.97188755,42.76048714,43.51351351,42.89508632,43.2,43.06282723,43.41590613,43.2642487,44.58762887,44.21855146,45.64943253,43.39622642,44.03553299,43.42273308,43.25699746,43.52791878
ME,23001,29.74668836,29.33240288,29.55653587,30.18164881,30.3930744,30.46326626,30.48466401,30.79454631,29.85214738,30.48980548,30.32474804,30.8863026,30.37946429,29.41831959,29.3014952,29.93758359,28.99131597,28.42809365,28.13891362,28.78720569,27.83459315,27.35515259,27.39484695,27.39244952,26.36065574,25.96300326,26.15720524,26.44464049,25.78657866,25.91778413,26.03395734,26.34652823,25.66371681,25.08073197,25.32760473,26.0749255,25.71306939,24.66652551,24.17302799,23.96537162,23.15322921
TX,48005,45.55656658,45.31960012,44.77657005,44.67437614,44.75289811,43.58738904,43.61017469,43.63525092,43.33941606,42.58474576,41.58730159,42.03147353,41.58784752,41.37931034,40.811044,40.63926941,39.98287671,40.18718094,39.97734994,40.48628781,38.96473265,38.33381048,38.80512091,39.4084507,39.01408451,38.20382883,38.82978723,38.61914117,38.61134632,38.74153499,38.89974867,39.37534858,38.52825965,38.68266816,38.40801559,38.73824018,37.76918829,36.48834019,36.33649932,35.7104268,35.38873995
MD,24003,27.84046424,27.56565981,27.5896825,27.93221891,27.49449743,27.28524861,27.5733945,27.58462946,27.45142546,27.35708143,27.17982456,27.35072514,26.81835946,26.2950621,26.19591942,26.40861692,25.86649551,25.29843111,25.12252291,25.15752527,24.33255765,24.0737615,23.94678492,24.2231374,23.77018556,23.55329108,23.87168967,24.00877411,23.39455246,23.01528294,23.20013142,23.63748206,23.19898315,22.84601189,22.87581699,23.40683795,22.62366634,21.64251208,21.06992587,20.84925183,19.94996625
MN,27003,27.58672928,27.17383093,27.32339208,27.55263754,27.46473561,26.59542444,27.11010898,26.96089469,26.29226873,25.80956625,25.71387574,26.14911716,25.0784146,24.64818763,24.33982301,24.30203046,23.44477359,22.78060503,22.53095104,22.70561861,21.99033546,21.41857862,21.63026847,22.02932632,21.51820188,21.16376642,20.92591319,21.42661929,20.56017446,19.92906834,20.25230602,20.52060152,20.02158662,19.8019802,19.88567586,20.18299606,19.69828449,18.47129506,18.00705115,18.11555791,17.14380165
NC,37007,47.24576271,46.6029724,47.44136461,47.49199573,48.07692308,47.58842444,48.49137931,49.83783784,49.89200864,48.39055794,49.18367347,50.6612411,49.6432212,49.79633401,49.69450102,49.64539007,50.85255767,46.55704008,46.39593909,46.2474645,46.37385087,47.28205128,46.46878199,46.37385087,44.73684211,44.5807771,44.53524004,45.3346856,44.42169908,44.18367347,44.15322581,43.82591093,43.13131313,43.46959123,43.86138614,45.18664047,44.68503937,41.625857,40.55876686,40.40501446,40.17424976
NE,31003,17.67241379,17.52136752,18.10344828,18.18181818,16.29955947,17.54385965,14.97797357,17.69911504,15.65217391,16.88311688,17.15481172,18.06722689,16.38655462,15.96638655,14.58333333,17.55102041,16.73469388,16.32653061,14.97975709,15.38461538,13.70967742,12.6984127,16.14173228,15.01976285,15.81027668,17.71653543,17.71653543,18.99224806,18.50393701,16.73306773,16.86746988,16.86746988,16.46586345,15.72580645,16,15.47619048,15.6,12.6984127,13.0952381,14.74103586,13.6
MI,26009,30.52631579,29.218107,29.31034483,30.76923077,30.47120419,28.9119171,29.23553719,28.85416667,27.88259958,28.27442827,28.51365015,27.92792793,26.59898477,27.89526687,26.16161616,27.68304915,26.51821862,25.17482517,25.32274081,25.39840637,24.58210423,23.7,22.95409182,22.93307087,21.93675889,21.54750245,20.62868369,21.73913043,21.97265625,22.51207729,21.4559387,21.46248813,21.13744076,21.03286385,21.12149533,21.52842498,21.57407407,20.80223881,19.15285451,18.93870082,17.57741348
AZ,4001,63.46826587,63.41829085,62.68806419,63.50401606,63.05220884,62.27272727,62.13346815,62.65984655,62.12353241,61.35437882,61.21764142,61.75203447,60.31443545,60.10387158,58.77318117,58.80132138,58.93788525,58.5915493,58.23255814,58.45724907,58.50718591,56.84551341,56.74053555,56.64979291,55.67765568,55.3661907,55.79576817,56.39237564,56.10328638,55.71696345,56.09528258,56.09869646,56.37552546,55.19480519,55.3152324,54.61644465,55.19450801,54.44033302,52.45597776,51.51515152,49.90601504
IA,19007,32.51318102,31.87390543,31.99300699,33.68237347,33.27526132,32.10526316,32.57443082,32.51748252,32.11169284,31.6344464,31.02866779,30,28.57142857,29.39189189,28.69269949,29.46127946,29.27241963,28.88888889,29.05982906,29.03225806,29.86348123,28.59589041,28.44827586,28.64493997,27.28842832,27.0979021,27.25694444,26.816609,26.98961938,26.37931034,25.64991334,26.70157068,25.6993007,24.60456942,24.73684211,23.42657343,23.03664921,23.57019064,25.17482517,23.64273205,22.75132275
GA,13001,46.22641509,46.50537634,47.07446809,47.46666667,47.57412399,47.24832215,47.22598106,47.4801061,47.7393617,47.64468371,48.02110818,48.69791667,48.046875,47.92207792,48.17708333,49.02470741,48.17232376,47.52604167,47.2513089,47.36147757,46.8503937,44.44444444,44.02597403,45.06493506,44.91634492,43.43302991,41.03225806,42.34234234,42.85714286,42.78350515,43.75,42.91187739,44.00510204,42.63764405,42.29299363,41.98473282,41.26582278,39.41326531,40.10025063,40.52369077,40.1242236
VA,51011,33.10463122,32.53833049,31.97278912,33.55932203,31.28205128,32.3024055,31.27147766,32.37288136,31.60535117,31.72757475,32.27344992,31.77419355,31.08974359,30.65810594,30.08,30.97913323,31.2,30.90332805,28.30188679,26.58227848,27.65625,28.66043614,28.84012539,29.39346812,30.04694836,29.82731554,29.58860759,28.84310618,29.11392405,26.92913386,26.29107981,28.01857585,28.57142857,28.81097561,28.67981791,28.50609756,28.24074074,26.87022901,27.25903614,26.88821752,26.9058296
TX,48007,33.2688588,34.27184466,34.39922481,35.48076923,34.68208092,34.9609375,34.32979749,34.35406699,33.89355742,32.98969072,32.49324932,32.64201984,32.7077748,32.47100803,32.49776186,32.95254833,32.84100782,33.01559792,33.36236934,31.68402778,31.46551724,30.63139932,30.92436975,31.2605042,30.33613445,29.60470984,30.39796782,30.24263432,29.25347222,29.65879265,29.80599647,29.95594714,30.2712161,30.22026432,29.63286713,30.1805675,29.54349699,28.15450644,28.26274849,27.52136752,26.10169492
CO,8005,30.09905448,29.68091781,29.73686566,29.89280929,29.38409854,29.16815583,29.4830264,29.15742794,28.41128043,28.18348784,28.06197018,27.78467395,27.31556107,26.4597343,26.51944977,26.72850257,25.86693548,25.67838793,25.48401261,25.35691624,24.75885515,24.39733019,24.19109917,24.36180515,23.99040693,23.34528353,23.5660704,23.43243243,22.64939083,22.47796467,22.31947484,22.95144739,22.21756525,22.12604404,22.2071102,22.34827212,22.10002618,20.87180829,20.53884618,20.37098993,19.39400691
TX,48009,29.22636103,28.93982808,31.12391931,30.76923077,28.86297376,28.31858407,27.95389049,27.05882353,26.97947214,29.20353982,27.4566474,25.71428571,26.13636364,23.78223496,24.21652422,24,23.44632768,23.63112392,25.29069767,25.87209302,23.96449704,23.82352941,23.68421053,25.65597668,24.63343109,24.85549133,25.28735632,27.37752161,25.51928783,26.92307692,26.85714286,28.04532578,23.42857143,23.63112392,25,23.32361516,21.80232558,21.02272727,21.21212121,22.13114754,21.33333333
CO,8007,25.93457944,25.63510393,26.63656885,26.95852535,27.90697674,26.25570776,25.9009009,27.60180995,26.23318386,26.00896861,24.36440678,22.96450939,24.68879668,24.27983539,23.48178138,22.98387097,20.64777328,20.51792829,20.27833002,21.86878728,21.06299213,22.09072978,21.73076923,21.31782946,20.84942085,22.17973231,21.28060264,19.88636364,18.52551985,18.72659176,19.47565543,19.54887218,18.79699248,18.96869245,18.4981685,18.68131868,17.30418944,17.35241503,18.00356506,17.2173913,16.66666667
MI,26011,28.07570978,27.54303599,27.11598746,27.21518987,27.37341772,26.61417323,26.2166405,27.20125786,27.11598746,27.42946708,26.25189681,25.71001495,24.32835821,24.44444444,24.85294118,25.73099415,24.26470588,23.50364964,23.08823529,23.88059701,23.50299401,23.42342342,22.8358209,22.02111614,21.66666667,21.7585693,22.10526316,21.48260212,20.78313253,20.15037594,19.45701357,19.7309417,19.85074627,19.70149254,20.05988024,19.96996997,20.23988006,17.62048193,17.06231454,16.88693098,16.29955947
AR,5001,39.3258427,38.84711779,38.11320755,38.36317136,37.51633987,38.34196891,38.02083333,38.32020997,37.00787402,36.328125,36.17021277,34.50881612,37.76662484,37.04630788,37.32833958,37.94808405,36.24078624,36.2962963,36.08748481,36.57351154,34.96932515,35.27950311,34.64373464,36.125,35.0877193,35.49618321,36.28205128,36.46907216,36.28088427,35.55555556,35.77981651,33.89830508,34.61538462,34.03416557,33.55263158,34.94764398,35.34822602,33.37713535,31.71052632,31.01182654,31.78807947
VA,51013,16.20149005,16.00533511,15.93175271,16.00222099,15.65690191,15.45936396,15.61190739,15.7946693,15.27339928,15.45799458,15.54833298,15.49060543,15.21287643,14.71233163,14.78902515,15.25775335,14.62809917,14.36616834,14.33238056,14.14882773,14.23483923,13.92405063,13.5600081,13.82539523,13.3989554,12.98115477,13.02639533,13.05088141,12.67493003,12.45878709,12.8652025,12.85124383,12.77043269,12.63906986,12.40333434,12.82481968,12.18284135,11.35780541,11.33989854,11.33172884,10.73214643
TX,48011,27.39726027,27.02702703,28.57142857,29.72972973,23.94366197,26.38888889,28.76712329,30.1369863,29.72972973,31.08108108,30.26315789,34.24657534,30.1369863,28.76712329,27.39726027,28,26.02739726,26.02739726,29.87012987,26.66666667,27.27272727,29.48717949,28.20512821,29.87012987,27.27272727,27.27272727,25.64102564,25.97402597,21.05263158,21.33333333,23.37662338,21.79487179,25.3164557,23.75,26.5060241,24.67532468,24.05063291,25.64102564,25.64102564,25.3164557,24.05063291
PA,42005,27.15323418,26.43717728,25.88113338,25.93880389,25.88317594,25.02636204,25.07903056,25.09693338,24.58670419,24.14642731,24.53278967,24.20230821,23.79823968,23.20404722,22.88506909,23.38141563,22.47228754,22.90409121,23.07434695,22.65861027,22.05733558,21.91087103,21.85810811,22.18834688,22.09420535,22.28976697,22.19959267,22.08672087,21.66553825,22.05232756,21.75675676,22.05438066,22.17362046,22.0613001,22.43869667,22.39408204,21.94050034,21.02061507,20.6779661,21.51770658,19.81100236
ME,23003,24.96657754,24.73333333,25.05862647,24.6805649,24.26820967,24.09802587,24.2238144,24.46117003,23.87804042,24.04240766,24.69299701,24.26153336,23.60186418,23.15894702,23.17397078,23.79378718,23.05647841,22.12242182,21.79273575,21.6,20.83472454,20.85276482,20.91179386,21.00562355,19.92084433,19.58019023,19.19025675,19.77624218,19.49040371,19.56305859,19.79544705,20.05948447,20.36605657,20.40133779,20.16778523,20.38345106,19.7319933,18.71227364,18.42809365,18.00535475,17.46403479
LA,22005,39.21130952,38.69618696,39.11866076,38.27281649,38.14204964,38.59906931,38.70415648,38.15757576,37.69784173,37.53274589,37.23696249,37.63367463,37.23139561,37.09459459,36.35349252,36.66519239,36.63278833,35.99298553,36.33986928,36.41468683,35.57465091,34.97103626,35.28786913,35.06084767,34.61538462,33.88981636,33.94725827,34.32494279,33.75466225,33.31967213,33.14424635,33.27958073,33.15916399,32.89500719,32.6903345,33.20400245,33.10893513,31.7671093,30.91349062,30.74753173,29.53679567
NC,37009,29.44954128,29.52468007,29.24354244,29.99080037,29.5264624,28.86216466,29.13602941,28.87453875,28.22878229,28.11059908,27.28085868,26.72028597,27.45098039,27.70870337,26.41843972,26.39503986,26.43678161,26.25109745,26.51982379,25.95217006,25.55260831,26.07929515,24.56140351,24.56140351,23.21899736,23.40611354,23.25174825,23.69791667,23.19721981,22.65288544,22.80550775,22.48062016,23.09688581,22.27036395,22.35701906,21.31715771,20.79378775,20.06861063,19.04761905,19.10016978,17.67676768
OH,39005,28.98479647,28.64173228,28.62068966,29.14597815,28.47222222,27.94263106,28.67029165,28.50074221,28.17109145,28.05896806,28.41015992,27.4611399,27.34521576,26.98636577,27.2181146,27.0106927,26.9642027,25.94670407,25.50023267,26.1453031,25.50023267,24.65116279,23.91102873,24.27184466,23.76100046,23.18773234,24.02052239,24.24383434,22.90398126,22.87184284,23.29466357,23.99445215,23.63552266,23.37182448,23.30547818,24.05529954,23.11952007,22.08816705,21.83748846,20.73903002,19.8156682
WI,55003,24.96075353,24.96075353,26.20904836,26.34920635,25.51505547,24.44794953,24.33281005,24.84375,23.36448598,22.86158631,22.43975904,21.93645991,21.47147147,21.34146341,23.05343511,22.71341463,21.51515152,21.00456621,20.69486405,20.42042042,20.9653092,21.5037594,20.74626866,20.42042042,20.17804154,19.19642857,20.23809524,20.26627219,20.53571429,20.62780269,18.75,18.47988077,17.48148148,18.46381093,18.65671642,18.81481481,18.1547619,16.71641791,15.32738095,15.75846834,15.53254438
