RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,FIPS Code,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021
94272,1156,83686,Zip,ID,ID,Nampa,Boise City,Canyon County,16027,,,,,,,,,,,,,,,,,,,116228,116617,117047,117767,118091,117936,117580,117204,117109,117173,117559,117951,118215,118314,118141,118067,118378,119100,120078,120883,121459,121804,121818,121867,121930,122051,122164,122143,122332,122832,123268,123918,124385,124904,125463,125921,126807,127320,128167,128796,129612,130802,132251,134076,135520,136827,137426,138172,138781,140380,141610,143281,144678,144836,144930,144887,146624,148643,151190,153975,156910,159415,161990,164068,166000,168138,170016,171576,172356,173179,174571,175359,176077,176453,176904,177195,177210,177576,177982,178173,177288,176123,173762,171494,168920,166748,164525,161946,159598,157112,155036,153144,150897,147439,144247,142392,140512,138037,135115,133941,132924,132059,129563,127334,125891,126371,126784,125118,122660,120487,118849,116203,113591,110766,109493,107826,106589,104462,102508,101760,102146,102548,102762,103046,103746,105074,106330,107838,108607,109860,111319,112749,114063,116193,118939,121914,124138,126298,128739,131326,134496,136832,139531,141990,144803,146933,148659,149681,150586,150713,150198,149719,149799,150527,151416,151792,152152,151733,151316,151475,152522,153926,155334,157226,158547,160369,160516,161551,161503,162559,163318,164597,165562,167336,169170,170471,171370,171610,173115,174323,176168,177840,180286,181907,183838,185205,186472,187094,187526,188910,190311,192007,194297,196512,198227,199390,200426,201813,203743,206804,210590,214147,218186,222359,225067,227562,229951,234346,238223,240683,242784,245682,249347,252494,254533,256172,258023,259893,261744,263514,264972,267370,269259,270872,272316,274975,278327,282439,287440,293217,299859,306291,314129,322865,333168,344100,355817,368186
94220,3286,83605,Zip,ID,ID,Caldwell,Boise City,Canyon County,16027,,,,,,,,,,,,,,,,,,,91732,91646,91501,91233,91012,90748,90950,91273,91743,91849,91899,92117,92402,92714,92964,93370,93753,94130,94927,95555,96233,96357,96609,96772,96926,97089,97299,97365,97474,97804,96119,94448,92523,92804,93299,93707,94089,94277,94873,95470,96104,96908,98492,100331,101893,102795,103243,103548,103733,104436,105082,105972,106714,106389,106420,106509,107995,109254,110777,113020,115644,118004,119972,121680,123616,125924,127940,129534,130430,131556,132907,133689,134118,134733,135557,136308,136495,136793,136953,137253,136908,136059,134422,132436,130688,128547,126532,124217,122376,120672,119016,117281,115006,112218,109486,108075,106359,104610,102531,101518,100174,98484,96665,95168,94601,94686,94960,93479,91225,89182,87607,85460,83457,81643,80257,78562,76902,75007,73107,72115,72280,72389,72103,71905,72095,72689,73204,73889,74295,75209,76194,77350,78141,79522,81222,83255,85066,87214,89685,92176,94764,96888,99685,102137,104984,107412,110021,111879,113213,113537,113436,113404,114017,114737,115390,115692,116067,115888,115517,115634,116426,117499,118670,120272,121475,123045,123307,124433,124717,125765,126535,127796,128879,130507,131997,133109,133927,134457,135941,137024,138602,140027,142205,143632,145245,146422,147626,148394,148997,150079,151231,152512,154366,156078,157508,158382,159468,160870,162777,165367,168603,171840,175325,178833,181000,183372,185599,189670,192977,195227,197167,199979,203294,206225,208270,210272,212477,214628,216712,218534,220136,222422,224434,226090,227430,229796,232836,236582,240963,245848,251507,257069,263912,271534,280329,289697,299966,310708
94273,3662,83687,Zip,ID,ID,Nampa,Boise City,Canyon County,16027,98754,98495,98115,97230,97592,98068,98367,98647,99601,100798,101520,102115,102701,103201,104051,104919,105035,104915,104990,105418,105493,105692,106005,106412,106497,106777,106683,106747,106929,107501,107929,108076,107982,107862,107883,107826,107960,108123,108389,108726,109009,109208,109253,109424,109739,109977,110266,110857,111554,112143,112470,112681,113140,113531,114341,114788,115499,116122,116986,118247,119332,120752,121812,123110,123763,124482,125040,126538,128019,129695,130922,130759,130881,130972,132899,134762,137054,139714,142695,145207,147450,149315,151417,153946,156166,158040,158907,159993,161726,162874,163616,164122,164732,165449,165617,165916,166178,166286,165837,164807,162687,160423,158055,155942,153947,151652,149603,147419,145445,143450,140982,137874,134923,133306,131683,129652,127086,125739,124378,123199,120724,118808,117612,117952,118266,116392,113775,111259,109306,106479,103951,101609,100642,99014,97499,95240,93216,92581,92921,93220,93287,93666,94425,95414,96266,97450,98377,99863,101368,102847,104238,106768,109802,112874,115057,117244,119868,122798,126208,128644,131634,134267,137233,139218,141016,142340,143676,144208,144040,143728,143813,144432,145167,145372,145561,145084,144537,144553,145411,146849,148177,149986,150981,152556,152448,153421,153356,154287,155047,156343,157402,159031,160731,161905,162984,163495,165307,166697,168828,170839,173409,174923,176630,177933,179358,180240,180949,182434,183988,185751,187961,190030,191719,192980,194181,195635,197443,200233,203659,207137,210926,214892,217391,219849,222173,226527,230363,232974,235203,238393,242212,245328,247186,248740,250648,252622,254601,256293,257739,259954,261856,263396,264625,267020,270198,274277,279120,284594,290894,297108,304656,313152,323098,333670,345270,357601
94255,3760,83651,Zip,ID,ID,Nampa,Boise City,Canyon County,16027,,,,,,,,,,,,,,,,,,,98769,98012,97682,97123,96952,96796,96629,96458,96477,96578,96980,97392,97595,98058,98320,98649,98608,98498,98729,99036,99427,99481,99304,99108,99154,99532,100048,100294,100382,100744,100659,100575,100201,100576,101047,101635,102460,102920,103545,103871,104647,105598,106790,108225,109341,110085,110359,110844,111254,112432,113496,115093,116133,116008,116016,116154,117825,119545,121544,123743,126080,128213,130097,131741,133487,135961,138020,139789,140647,141850,143476,144423,145170,145609,146313,146846,147087,147270,147473,147332,146608,145330,143388,141511,139660,138044,136458,134422,132604,130615,129088,127535,125512,122631,119785,118169,116443,114023,111274,109729,108357,106966,104453,102556,101477,101670,101529,99558,96891,94787,93071,90730,88336,86034,84929,83355,81947,80041,78528,77929,78156,78411,78483,78703,79137,79964,80682,81699,82386,83462,84583,85807,86914,88562,90575,92913,94996,97185,99479,101631,104011,105838,108270,110629,113611,116042,118342,119746,120804,121131,121102,121319,121941,122931,123923,124386,124622,124145,123691,123812,124735,125798,126799,128252,129421,131062,131157,132013,131998,132949,133608,134771,135751,137479,139200,140375,141170,141397,142741,143846,145629,147313,149606,151094,152668,153862,155109,155893,156451,157663,158977,160574,162541,164344,165706,166644,167694,169061,170855,173449,176706,179976,183573,187016,189127,191270,193585,197785,201470,203825,205793,208636,212167,215263,217342,219193,221330,223436,225392,227088,228413,230701,232670,234448,235827,238366,241487,245553,250213,255473,261434,267228,274312,282099,291182,300654,310982,321661
94222,4241,83607,Zip,ID,ID,Caldwell,Boise City,Canyon County,16027,,,,,,,,,,,,,,,,,,,97361,98718,99724,101706,102932,104392,105727,107437,108524,109337,109845,110288,110992,111284,111650,111959,113174,113707,114492,114292,115014,115377,116266,117036,117656,118342,119013,119598,120045,120722,120846,121395,121706,123337,124784,126400,127343,127603,127849,128339,129527,131049,133031,135166,136932,137825,138061,138235,138733,140263,141737,143740,145229,145255,145090,145110,147193,149601,152364,155224,158387,161266,164237,166891,169511,172482,174827,176488,177174,177936,179286,180219,181169,181856,182106,181714,181176,181178,181506,181691,181054,179937,177996,175591,172991,170444,168345,165946,163317,160493,158086,155784,152892,149065,145266,143155,140958,138536,135633,134238,133010,131776,129526,127726,126836,127213,127717,126201,123874,121436,119439,116608,114326,112076,111007,109257,107559,105419,103379,102550,102794,103304,103814,104567,105375,106590,107547,109091,110338,112001,113519,115111,116498,119078,121830,124780,126950,129163,131894,134506,137547,139684,142845,145513,148732,150241,151735,152510,153761,154268,153998,153703,153835,154514,155114,155236,155314,155105,154890,155244,156063,157091,158145,159934,161297,163376,163654,165078,165372,166792,167719,169089,170082,171893,173804,175039,175956,176233,178057,179388,181364,183173,185912,187750,189903,191621,193318,194293,194910,196283,197582,199083,201213,203111,204572,205594,206726,208112,209965,213079,217012,220794,224764,228840,231460,234258,236855,241630,245558,248274,250423,253419,257049,260388,262664,264655,266831,268869,270876,272499,273986,276331,278405,280105,281613,284138,287540,291765,296807,302561,309223,315794,323757,332596,342937,353935,365806,378360
94250,9003,83644,Zip,ID,ID,Middleton,Boise City,Canyon County,16027,,,,,,,,,,,,,,,,,,,117215,117838,118164,119015,119539,120251,120858,121842,122581,123204,123805,124540,125510,126170,126892,127558,128624,129391,130474,130812,131409,131849,132583,133184,133491,133759,134439,134977,135677,136314,136481,136763,137343,138803,140219,141558,142776,143932,144881,145936,147005,148646,150905,153825,156131,157476,157758,158095,158730,160429,162173,164350,166314,166478,166306,166183,168412,171697,175647,179870,184188,187644,190752,193250,196469,200407,204086,206793,207752,208043,208891,208944,208718,208890,209314,209825,208915,208727,208420,208208,207479,206353,204235,201931,199648,197357,195057,192268,189716,186612,183586,180321,176736,172707,169045,167339,165490,162740,159277,157240,155327,153436,150901,149510,148766,149387,149737,147112,143134,139592,137291,134483,132022,129775,128797,126906,125082,122147,119368,118232,118877,119757,120210,120541,121377,122407,123209,124011,124800,126361,128199,130561,132452,135211,137801,140645,142605,144825,147623,150967,154351,156823,159771,162072,164906,166797,169236,171091,172649,173291,172750,172295,172511,173550,174995,175487,176048,175780,175221,175177,176112,177322,178512,180216,181537,183340,182849,183735,183403,184400,185058,186364,187331,189138,191126,192550,193574,193813,195569,196708,198672,200466,203287,204937,206964,208614,210484,211619,212210,213739,215454,217593,220200,222421,224261,225680,227161,228758,230693,233552,237453,241267,245513,249738,252399,255247,257770,262607,266604,269251,271458,274814,278821,282135,284186,285872,287878,289818,291640,293229,294310,296603,298358,300040,301331,304343,308102,312991,318487,324722,332033,339104,347927,357490,368812,380515,393294,406381
94262,13019,83660,Zip,ID,ID,Parma,Boise City,Canyon County,16027,,,,,,,,,,,,,,,,,,,103929,104667,105143,106220,106925,107693,108779,110241,111597,112366,112982,112941,113268,113178,114102,114919,116278,117033,118121,118519,119156,119329,119833,121612,123210,125245,125617,125969,125850,126485,125001,123747,122491,124048,125610,126247,126106,125488,125777,126055,127310,129038,132578,135937,138519,139543,139947,141209,142841,145386,147577,150207,151660,150588,149099,149164,152008,155495,158975,161758,164549,167455,170801,174364,177661,181836,185448,186882,187737,188020,189722,190308,190670,190446,189706,188350,187536,188217,188766,190155,189957,189638,186919,185066,184235,184283,184342,182968,180892,177572,173661,169854,165451,162384,160605,159831,158210,154339,150715,148292,147417,146675,147804,148644,149846,148369,146452,142847,138698,135510,133192,131300,129143,126897,124377,121535,118974,117026,114791,113730,113962,115002,114883,114789,114691,115624,115825,116477,116760,117957,119792,122189,124378,127096,129778,131845,132405,132601,133632,135176,137751,139974,143199,145075,146840,146536,147440,148361,150877,152595,153978,154773,155075,155488,155306,155106,154724,154803,154668,155380,156308,157193,157912,159598,161797,164417,165084,166835,168167,170567,171470,172103,172243,173838,175422,175957,175649,175190,176932,177979,179161,179718,182214,184227,187000,188561,190121,191272,193236,195589,197396,198815,201120,203736,206132,208099,209641,211993,214659,218077,220565,222556,224527,227154,228721,230763,232356,236384,239451,241762,243495,245938,249124,252881,256653,261209,265112,268248,270038,270826,271948,273948,276803,279620,282948,286102,289728,293111,297969,303793,311732,319989,329537,339646,350376,361757,373870,387507
94269,14232,83676,Zip,ID,ID,Wilder,Boise City,Canyon County,16027,,,,,,,,,,,,,,,,,,,116851,118176,119095,120923,122081,123118,124552,126400,128121,129113,129630,129275,129336,129248,130255,131105,132527,133259,134601,135143,136217,136604,137568,139815,141781,143402,143456,143581,143890,145478,144101,142777,140607,141843,143506,144976,145886,145948,146055,146342,147358,148712,151679,154933,157981,159747,160215,160504,160214,161855,164154,166950,168921,168078,167599,167651,170502,172708,175044,177511,181563,184912,188262,191751,194861,198333,200706,202139,203671,206300,210462,212991,213340,213424,213040,212544,212009,213460,215266,217170,217051,216615,215097,213360,212614,211236,210426,207221,204540,201137,198625,195759,190240,183105,175329,171351,168095,165281,161954,161036,159893,158750,157214,156504,157060,157616,158346,156472,153731,150539,148128,144831,142324,138964,135153,130305,126293,123734,121224,120115,118995,118834,117505,117029,116584,117880,119685,122027,124217,125707,127437,128246,130239,133011,137173,140693,142496,143464,144460,145897,148251,150780,154870,158930,162918,164205,164735,164373,165833,166900,168155,169170,169491,170148,170037,169873,169160,169176,169798,171471,172885,174175,175234,177379,179931,182921,183532,185109,185527,187065,187503,188725,189766,191575,193140,193477,193267,192576,194539,195874,198355,200313,203743,205701,208370,210751,213431,215465,217402,219753,221330,222819,224895,227049,228425,229553,230572,232232,234243,237331,240391,242914,245543,248518,250559,252917,255630,260942,265191,268220,270198,273498,277715,282959,287860,292844,297066,299979,302274,303458,305706,308412,311954,313938,316002,317730,320449,323786,328629,335134,342948,351194,360238,370680,382283,395699,410254,426560
94247,16150,83641,Zip,ID,ID,Melba,Boise City,Canyon County,16027,136226,136895,139357,141565,144941,146621,144451,142426,139277,140093,141230,143675,146027,146611,145787,144274,142089,140872,140880,143030,145543,148313,149399,149914,149356,149615,149612,150549,151314,153360,154352,154510,153849,153495,154606,155464,157101,158068,159612,160871,162392,162899,163146,162780,163465,163270,163537,164012,164011,163454,162379,161559,161183,160790,161899,163299,164849,165804,166773,168864,171343,174500,177506,180468,182707,184981,187463,190283,193202,196577,199462,199801,201556,204360,209215,213517,217705,222555,226383,230116,233211,236906,241302,246002,248613,249349,249758,251477,254054,255370,255825,255576,254361,252674,250516,250356,249353,249100,248785,248272,246473,243151,240887,238693,237337,234789,231838,228206,226274,224039,217209,208403,199924,197167,195183,192992,190239,189548,188273,185892,181407,177664,176902,177563,179216,177090,173869,170160,166888,162500,158994,156168,154672,152693,150893,149478,147451,146340,145350,145456,145734,146091,146470,147737,149821,152118,153554,154619,155884,157026,158391,161168,164295,168029,170397,172745,175211,177641,180508,182728,185650,189285,193522,195355,196496,196748,198074,198044,197231,196445,197294,198377,200123,199995,200651,200687,201403,202465,204247,206681,208193,211136,212926,216448,216581,218581,218202,219186,219311,219734,220255,221171,223663,224912,225824,225403,227554,228881,230978,233454,237142,240589,243849,246808,248287,248677,249112,250492,251879,253639,256270,258046,258683,259506,260471,262504,265704,270730,275734,280516,285234,290597,294492,298331,302401,307827,312343,315307,317561,320466,324141,328710,332926,336873,340312,343272,346668,349334,352868,355740,358430,359090,360288,361403,363991,366781,370850,376325,382400,389145,396633,406370,417644,431221,445502,461139
94233,22073,83626,Zip,ID,ID,Greenleaf,Boise City,Canyon County,16027,,,,,,,,,,,,,,,,,,,111247,111842,112136,112775,113179,113730,114481,115505,116525,117242,117838,118358,119371,120192,121212,122339,123810,124779,125526,125581,126143,126514,127301,128270,128752,129148,129327,129865,130328,131129,131362,132185,132211,133633,135222,136945,138309,138876,139909,139797,140104,141165,143573,145714,147618,148611,147999,146717,145498,146835,148012,149968,151365,150717,149912,149749,151547,153771,157080,160735,164265,165690,167559,170239,173219,175835,177113,177482,179064,180457,183025,185311,188020,190850,192360,192655,192254,193215,195189,197332,197634,197355,196010,193514,191029,188329,186093,182969,179634,176543,173682,171097,165713,159596,152771,149584,146517,144227,141655,140801,140213,139625,138574,138092,138727,139780,139812,137263,133627,130076,127246,123670,120682,116960,113264,108356,104450,101086,99391,98837,99384,99274,98791,98568,98683,99314,100268,102184,104117,105900,106892,107105,107374,109848,112539,115129,115869,117640,119522,120815,121691,122953,125625,128413,130941,130494,130230,129498,130961,131250,131513,132053,132899,133481,133509,133170,132921,133025,133226,133950,134489,134584,134627,135423,136952,138952,139840,141043,141560,142910,144252,146059,147279,149585,151640,153059,153363,153146,153801,155479,157660,160163,162308,163846,165790,167335,168948,169950,171115,173179,175266,176985,179175,180960,182486,183359,184560,186211,188459,191510,194819,197268,200002,202140,203722,205413,208099,212643,216034,218258,219695,222505,226266,230493,233941,237290,240320,242947,244819,246196,247442,249632,252149,254183,255613,257340,259690,263250,267667,273035,279167,285492,293327,301886,311510,321666,333011,345462
94260,27426,83656,Zip,ID,ID,Caldwell,Boise City,Canyon County,16027,,,,,,,,,,,,,,,,,,,,64943,64880,64793,64739,64592,64819,65154,65685,65785,65822,65847,66055,66264,66453,66823,67087,67396,67893,68371,68911,68962,69026,68980,69231,69417,69625,69595,69660,69885,68510,66968,64957,65233,65777,66485,66213,65702,65534,65336,65227,65224,66305,67279,68148,67834,67266,66818,66729,67556,67974,68686,68998,68724,68265,68495,69450,70914,72451,74306,76424,77743,79040,80465,82346,84167,85869,86473,87495,88091,89026,89437,89437,90523,91059,91441,90962,91183,91298,91840,91445,90865,89491,87931,86428,84736,83514,82651,81784,80723,78362,76483,74955,74123,73846,74537,76140,76567,77054,76793,77646,78667,81876,85145,87549,89031,89615,88234,85199,83116,81488,80488,78593,76872,74779,72086,69920,67409,65476,64499,64779,64955,65365,65705,66431,66809,66986,67550,68266,69614,70820,72472,73597,75799,77007,78218,77930,78321,79240,80653,81874,83276,85402,87273,88964,88698,88908,88787,91443,94228,96610,97777,98453,98437,97790,96892,97018,98012,98805,99751,99710,98279,96433,95256,96136,98576,101031,103239,103930,104240,104948,105939,106483,107956,109771,111755,112498,112377,112570,112736,113500,114639,116576,118406,120729,122609,124163,125220,125837,126580,127093,127984,129757,131925,133230,133898,134210,134996,136305,138320,141348,144471,147595,151305,153793,156371,158458,161966,164794,167630,170140,173783,177239,179866,182260,183877,186216,187769,189282,190185,191146,193068,195394,197014,198133,200837,204337,208327,212283,217126,222991,229166,236366,243198,250432,258157,267013,275757
