State,Region Code,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
KY,21219,8,-3,8,-3,9,-5,-4,-10,14,-3,4
MN,27153,-4,6,3,8,2,6,-3,-2,10,3,6
CT,9013,0,2,1,1,1,1,2,3,6,0,3
TX,48451,3,8,6,4,5,2,2,-3,4,10,2
NY,36109,4,5,0,3,2,1,3,3,3,4,2
UT,49045,4,31,6,-16,-4,-3,-5,0,2,4,6
MT,30101,-7,1,17,9,4,-1,-8,6,-10,23,14
GA,13279,4,0,-4,4,4,-1,6,1,2,4,4
NM,35057,-5,4,11,3,1,10,11,-5,3,7,6
ND,38095,-26,-7,-3,47,18,-21,-25,23,12,8,-1
GA,13281,0,-3,4,5,1,0,9,5,1,9,9
ND,38097,-7,26,4,26,-15,-2,27,-19,0,-1,15
NC,37175,-6,1,-4,2,3,11,8,15,27,2,4
MN,27155,-3,7,2,62,3,-28,30,2,-23,4,2
TX,48453,-3,7,5,3,8,8,11,7,8,7,5
MT,30103,-5,-16,-3,-12,26,57,-4,-1,-25,12,10
KS,20195,-6,11,-8,19,12,4,-3,-20,2,12,5
WI,55121,4,1,7,8,3,5,10,-4,4,4,1
GA,13283,23,-17,-11,-4,-4,2,6,5,4,8,6
KY,21221,-16,15,5,-6,0,-9,2,-2,5,-2,9
KY,21223,48,-23,16,6,4,5,16,-1,4,2,9
CA,6105,-7,8,7,-2,5,1,4,7,9,2,10
TX,48455,1,3,5,3,3,5,2,1,-3,2,9
SD,46123,-4,11,38,-11,10,3,4,-17,11,2,1
GA,13285,-4,4,4,7,5,3,6,1,1,3,5
TN,47169,-1,2,5,5,-1,6,11,0,3,20,8
OH,39155,-18,10,10,-3,0,1,0,0,-3,5,3
WV,54093,3,6,6,-1,4,-9,-1,1,3,6,1
CA,6107,-8,10,9,-3,6,13,0,5,7,1,8
OK,40143,-11,2,10,6,4,8,-2,-6,7,9,3
MS,28143,-15,-5,5,-6,4,-12,-4,-1,-7,0,-3
CA,6109,4,4,7,-11,4,2,6,11,10,-3,14
GA,13287,-5,2,7,2,1,0,7,-2,4,-1,16
SD,46125,16,-4,17,-22,-7,4,3,18,5,-4,8
AL,1125,-11,8,16,-2,2,-2,-1,1,8,7,2
OH,39157,-5,7,7,1,5,9,4,-3,6,1,2
MI,26157,-14,2,11,2,8,-1,7,-3,-2,5,4
GA,13289,-15,1,-2,2,6,10,2,24,8,20,8
ID,16083,-7,3,4,7,8,4,4,5,5,5,4
TX,48457,-28,0,-5,-9,5,1,-12,-3,0,1,8
WV,54095,15,-4,6,4,17,24,-5,12,28,6,0
NC,37177,-1,6,22,16,18,-9,-13,14,12,-9,13
WY,56041,-21,3,-7,-3,0,-1,-8,-2,1,5,1
UT,49047,-22,4,5,-2,2,9,-26,-14,7,3,-1
NY,36111,2,3,1,3,2,2,3,3,4,5,5
OR,41059,6,5,3,-5,1,2,1,7,-1,6,6
TN,47171,0,-1,3,-3,2,-3,8,-17,5,9,9
KY,21225,6,26,22,-10,12,-14,-19,-10,8,4,16
TN,47173,1,4,-1,7,-13,5,5,2,3,5,6
AR,5139,3,7,6,6,5,33,-8,-7,-7,7,0
GA,13291,-2,1,-5,6,3,4,10,3,2,9,4
OR,41061,1,4,2,6,7,0,7,1,6,0,3
SC,45087,-3,2,5,-1,6,7,4,7,2,9,8
FL,12125,1,-8,-3,-1,1,-4,4,-1,6,0,5
LA,22111,20,9,-27,12,95,-11,3,-21,-9,4,-11
MS,28145,-6,5,10,9,5,9,18,28,-22,1,5
IA,19175,1,9,4,1,3,2,-1,-7,6,7,3
OH,39159,-2,4,4,3,8,8,6,5,11,5,1
NC,37179,-6,2,3,7,3,5,4,5,7,6,3
IL,17181,2,11,-1,-1,4,1,4,13,-18,5,6
PA,42119,3,4,3,-1,8,12,5,-3,-4,4,3
SD,46127,7,27,-9,-6,-4,1,6,8,10,9,1
NJ,34039,-2,4,3,8,3,2,2,1,1,4,3
NM,35059,-27,1,1,-14,29,0,-26,6,-2,-1,-5
IN,18161,-3,2,-4,-5,16,-7,-1,1,8,6,0
TX,48459,-22,1,-4,-4,4,5,-9,-4,3,5,9
WV,54097,-5,12,8,2,1,-1,-2,-9,1,4,4
GA,13293,2,-1,2,8,-2,3,4,-1,5,4,6
TX,48461,-33,23,27,15,9,12,-43,-2,46,31,-6
UT,49049,2,3,5,4,6,7,10,8,7,11,8
TX,48463,3,8,8,10,16,-2,13,4,-21,1,7
TX,48465,-6,5,1,1,-1,3,3,2,3,7,6
NM,35061,-4,-1,1,2,-1,5,4,4,9,9,3
NE,31175,-6,6,-9,-10,23,-10,-3,13,-8,10,5
ID,16085,-11,4,-3,9,0,4,9,5,9,5,13
MT,30105,-17,25,4,21,6,-10,-5,6,3,-2,5
TN,47175,-3,1,12,18,6,-2,6,-1,1,-5,5
MI,26159,2,5,2,-3,4,-2,7,14,-1,-1,3
IA,19177,-6,4,6,18,-7,2,-7,-4,5,7,5
AR,5141,-5,19,24,-13,17,8,-35,-16,1,-5,-5
OH,39161,-6,5,5,7,3,6,7,2,9,6,-5
TX,48467,-5,3,-2,8,5,3,0,4,7,6,7
NC,37181,-1,-1,-2,0,1,5,2,5,0,-3,4
IN,18163,-1,2,4,2,-1,3,4,1,5,2,5
PA,42121,-4,3,5,0,3,5,-3,-2,3,6,3
CA,6111,1,0,-3,1,4,2,2,1,1,3,5
IL,17183,-2,2,4,5,1,3,-2,0,1,3,4
LA,22113,-21,-7,-1,8,-1,2,-15,-11,6,3,3
IN,18165,3,6,-3,-7,17,-3,-4,9,2,0,-3
WI,55123,6,0,-2,0,10,3,-1,-1,6,4,2
MO,29217,5,10,1,17,16,11,-15,-7,8,2,4
LA,22115,9,6,5,0,-3,-3,-1,-2,2,1,1
TX,48469,-9,8,8,9,7,3,-6,-8,1,8,1
IN,18167,-3,2,0,1,12,4,-4,-5,0,2,4
WI,55125,-12,2,4,2,2,9,4,6,6,4,9
OH,39163,2,6,14,-2,-11,2,-2,14,2,15,0
VA,51810,-1,2,3,3,3,3,7,1,2,3,4
FL,12127,-4,0,0,2,3,3,5,6,5,6,5
IL,17185,-4,8,8,0,3,-10,-2,-6,-1,8,3
IN,18169,-11,13,4,9,5,4,-1,-2,2,3,5
MN,27157,-9,15,5,1,8,2,-2,-4,7,1,7
KS,20197,-20,-10,12,9,4,-3,0,-7,6,14,8
MN,27159,-2,2,5,3,5,1,6,4,-2,10,4
OK,40145,3,0,17,8,0,8,9,1,-3,4,8
WA,53069,-14,2,3,-2,1,3,5,-2,8,7,11
NC,37183,-3,7,1,6,8,8,9,7,6,8,5
FL,12129,-4,1,1,-6,5,7,13,-1,8,0,11
ME,23027,3,5,1,3,3,8,4,9,10,1,7
TX,48471,5,4,1,6,4,4,1,7,4,4,3
AL,1127,1,4,-2,-2,4,2,3,1,1,8,-7
GA,13295,-7,2,6,10,8,-3,3,-3,6,4,4
WA,53071,3,1,8,1,1,4,9,7,6,4,5
KS,20199,-25,69,22,-3,18,-27,-26,5,-4,18,19
TX,48473,-2,3,3,4,7,6,1,5,12,6,7
OR,41063,15,5,27,-16,-2,6,-3,3,15,-6,7
ND,38099,-2,6,-1,15,-3,-4,1,19,11,-1,0
MS,28147,-4,4,-7,5,12,2,-3,-9,19,5,3
GA,13297,-4,3,3,1,3,6,8,9,5,7,5
FL,12131,-7,2,2,12,9,7,8,7,8,5,10
WI,55127,-1,6,5,4,4,3,2,3,3,5,4
SD,46129,-3,1,18,3,12,2,-6,2,7,-3,-6
IA,19179,4,-6,-5,8,4,1,11,-4,0,0,5
TX,48475,-28,25,40,30,11,-6,-47,-15,37,57,9
ND,38101,7,10,14,22,3,2,-1,-11,-1,8,-1
GA,13299,1,6,-1,2,2,3,7,5,6,5,5
NY,36113,8,2,-2,2,3,4,5,3,4,5,6
PA,42123,-6,2,4,7,3,25,-6,-9,6,9,3
IN,18171,-6,3,14,3,17,-7,-21,15,-6,7,2
GA,13301,-4,5,3,11,13,5,4,2,1,18,5
OH,39165,-2,6,6,5,4,7,6,8,2,7,6
NC,37185,1,-2,0,5,-4,1,-3,-2,-1,3,8
NJ,34041,2,2,-3,-1,0,-1,1,-2,-1,0,5
MS,28149,-11,-9,5,6,-7,-3,3,3,8,11,0
MO,29219,3,10,9,-6,7,11,3,-4,3,7,4
IA,19181,4,1,7,6,2,5,7,3,4,5,5
TN,47177,-4,11,6,13,6,8,6,4,-6,2,4
IL,17187,1,-2,9,2,18,2,-8,9,6,3,0
KY,21227,-5,9,1,6,3,5,4,3,3,3,4
VA,51187,2,1,1,10,9,2,29,8,5,1,7
IN,18173,-9,23,-1,5,3,2,2,-1,5,8,2
UT,49051,-6,6,2,1,10,5,8,10,13,9,11
OR,41065,9,11,28,-14,2,10,0,-2,0,3,3
MN,27161,-5,11,8,5,6,8,2,-14,-4,-4,3
WY,56043,-4,0,10,-5,4,4,0,-9,-3,6,7
WI,55129,2,1,4,6,3,3,1,3,2,4,6
WI,55131,-1,5,6,5,1,4,4,3,5,7,4
IL,17189,20,54,4,-25,0,-6,20,-4,4,13,-1
IN,18175,-9,8,11,5,11,4,11,-8,6,4,-1
IA,19183,-4,11,17,11,8,13,-11,-1,16,7,-3
GA,13303,-6,2,-1,6,2,0,3,-1,3,3,6
ID,16087,17,10,2,-5,-4,2,-3,6,3,1,6
RI,44009,0,4,2,3,3,2,8,2,3,8,3
OK,40147,-29,11,-9,-3,19,15,-35,1,17,12,-4
MD,24043,-1,4,4,2,4,5,3,5,2,3,4
MS,28151,-5,7,-2,5,2,-8,2,0,-1,1,2
LA,22117,8,4,5,-1,0,5,4,-1,2,6,3
FL,12133,-2,-2,-1,6,-5,2,10,-2,5,3,10
UT,49053,-7,0,2,6,9,7,9,10,12,9,4
VT,50023,3,2,4,4,0,10,-1,3,0,2,5
ME,23029,1,10,3,2,2,5,1,-1,-3,2,8
NC,37187,2,14,-4,6,0,-8,-9,12,-8,3,6
AL,1129,10,9,-2,-9,7,11,-8,5,1,2,5
KY,21229,-7,36,-1,3,-7,-1,7,4,4,3,6
TX,48477,-6,8,8,-3,7,8,-8,-7,-1,15,7
NY,36115,4,5,5,4,2,2,-2,-1,3,3,8
NE,31177,9,9,8,4,-3,4,0,4,-16,6,1
AR,5143,-2,6,2,5,8,6,7,6,5,4,2
OR,41067,-3,6,6,0,0,6,8,4,5,6,5
CO,8121,27,2,15,-10,-2,-10,-9,-13,1,8,8
PA,42125,2,15,12,9,3,9,-1,0,9,9,0
TN,47179,0,-2,5,5,1,0,7,1,3,5,3
MO,29221,3,2,0,7,-2,6,1,-6,2,5,4
MN,27163,7,0,-4,4,4,8,4,3,8,7,2
KS,20201,-1,3,38,-9,10,-1,-11,-5,-2,14,12
OH,39167,1,6,5,4,-1,13,5,-1,-3,4,5
OK,40149,-7,7,5,16,-4,-1,-14,-3,4,3,12
NV,32031,-5,5,-1,3,1,3,10,7,6,0,5
MI,26161,-4,4,2,4,3,4,7,4,4,5,3
NC,37189,-1,3,0,0,3,4,5,4,5,5,6
MN,27165,2,-1,11,-1,-1,-4,1,-3,15,4,10
WI,55133,-1,4,2,4,4,3,5,2,2,5,4
WI,55135,-3,6,5,10,4,5,-1,0,1,4,5
WI,55137,1,11,17,-11,4,-4,5,-4,-1,6,16
GA,13305,0,-6,7,7,21,27,-42,3,16,8,-2
NC,37191,3,2,-2,2,5,-1,2,0,1,4,3
MI,26163,-8,6,4,5,5,3,5,3,2,4,3
IN,18177,-5,6,0,4,1,3,0,3,3,4,3
TN,47181,-5,-2,1,4,10,1,4,-8,5,11,7
NY,36117,5,6,-3,3,5,-2,6,4,4,3,6
UT,49055,-2,1,1,-9,24,6,4,-3,9,16,10
KY,21231,-6,5,1,5,6,-4,5,-2,7,4,2
MO,29223,4,3,1,4,-3,-1,2,5,1,-2,5
PA,42127,2,4,4,-1,-1,-1,4,4,6,4,6
IA,19185,6,-2,15,-3,15,-14,23,-9,6,11,6
NE,31179,1,13,11,-13,2,-7,4,-3,15,5,7
OH,39169,-3,5,5,4,8,9,0,0,8,4,4
MS,28153,-9,9,-5,15,3,3,-9,-4,5,4,-3
IL,17191,-19,40,-24,9,-10,-9,-8,0,9,6,8
WV,54099,8,-1,3,-2,0,-3,-2,-4,3,6,8
TN,47183,3,-4,9,7,5,-1,1,4,7,5,9
TX,48479,-14,9,15,5,10,15,-12,-3,9,3,-1
UT,49057,3,1,1,1,2,5,7,6,8,5,6
MS,28155,-1,7,6,-15,7,-7,1,2,6,5,9
NE,31181,-10,4,26,2,20,4,15,1,-25,16,8
WV,54101,-2,-1,-1,-18,-1,-9,-7,-23,-8,9,4
GA,13307,-13,16,7,-1,-1,-14,12,0,3,2,20
MO,29225,-4,8,4,1,1,5,3,-2,8,10,3
LA,22119,-3,2,-3,-2,-4,0,-9,-2,1,6,3
KY,21233,18,0,7,-2,12,0,3,-14,4,4,-8
IA,19187,4,14,12,-8,2,-7,3,-1,-5,2,3
CO,8123,-6,8,9,9,15,19,-9,0,15,19,-2
ND,38103,-4,-9,17,37,-15,1,-3,5,4,16,-10
IN,18179,-3,7,4,6,8,8,-3,-4,1,10,1
LA,22121,-18,-2,49,-2,-6,21,-3,-10,13,13,3
LA,22123,25,4,3,6,6,-6,-8,16,0,7,-12
LA,22125,16,2,-5,2,8,2,-5,-1,7,5,8
NY,36119,0,4,2,7,2,3,3,3,4,6,4
PA,42129,-3,4,4,3,2,4,1,1,3,4,6
VA,51193,3,-1,9,-3,4,-1,12,8,4,4,10
WY,56045,-43,2,6,17,-14,2,6,-15,8,17,0
WV,54103,2,11,16,19,32,31,-21,-8,7,7,4
MI,26165,-4,7,2,0,1,3,4,2,3,5,5
TX,48481,-16,1,0,1,10,-5,-11,-5,12,8,12
WA,53073,0,8,0,4,1,2,4,6,16,18,1
MT,30107,15,14,18,8,8,18,-7,-1,-25,14,18
NE,31183,-1,50,39,-10,24,35,7,1,-31,14,2
TX,48483,-39,30,28,-7,10,-5,-57,-28,9,1,-22
OR,41069,16,-7,-11,-1,-11,18,-1,5,30,-10,3
GA,13309,6,2,8,8,-5,7,-2,1,-11,3,7
AR,5145,1,10,3,-3,0,2,-10,-3,1,2,2
GA,13311,-5,10,5,14,1,9,4,2,4,5,4
TN,47185,-1,9,6,12,1,-2,3,6,4,1,5
IL,17193,-6,7,13,-3,2,3,-10,-6,6,0,6
IN,18181,-13,17,11,-3,11,2,0,5,-4,6,3
NV,32033,-1,19,19,-6,-14,-7,-10,7,20,-10,9
IL,17195,-2,5,10,2,6,-4,-5,0,3,5,5
GA,13313,-6,-4,4,3,3,5,5,3,1,2,1
KY,21235,2,0,2,3,-1,-2,3,0,0,5,5
IN,18183,-11,14,-2,10,3,4,3,8,11,9,2
WA,53075,-2,-4,11,-1,-2,-4,9,1,10,10,4
MT,30109,-17,35,2,35,-2,-17,-22,5,12,-15,3
TX,48485,-3,3,1,5,1,0,-2,3,3,5,5
KS,20203,-20,47,33,-10,27,-6,-10,30,-14,-12,-8
MD,24045,-2,4,2,2,6,6,6,3,3,1,2
TX,48487,2,8,4,-13,14,-7,-14,3,2,14,1
GA,13315,4,-9,29,0,-14,-11,22,-2,12,-1,11
AL,1131,15,-5,-7,-1,10,0,1,7,0,8,3
GA,13317,0,3,-2,5,4,10,5,1,7,6,-5
NC,37193,8,-3,-8,0,2,6,8,2,2,0,1
MN,27167,-24,28,-1,27,3,-23,0,16,-8,2,3
GA,13319,1,5,1,-5,2,-2,-8,5,16,5,9
MS,28157,4,3,-1,0,-4,-6,-3,-1,3,2,6
IL,17197,1,4,11,1,1,13,6,3,2,5,3
TX,48489,-25,27,-4,-29,37,-15,-8,-10,8,23,-4
ND,38105,1,46,73,65,6,12,-25,-32,5,19,-1
OH,39171,-9,7,6,5,3,1,4,2,1,4,6
SC,45089,0,7,6,-9,4,-1,9,-1,3,5,5
TX,48491,5,8,7,8,0,1,4,4,8,7,9
TN,47187,5,11,11,17,7,7,12,5,3,3,7
IL,17199,3,6,6,4,-4,-2,1,3,4,4,2
NC,37195,6,2,4,-7,-4,0,4,0,0,3,5
TX,48493,3,4,27,27,22,-4,-22,-6,7,13,11
KS,20205,-10,1,1,10,-4,2,1,-1,6,1,4
TN,47189,3,-24,1,9,5,7,10,5,5,8,5
VT,50025,2,6,4,2,0,1,5,-1,0,1,4
CT,9015,3,4,6,-1,5,0,3,2,0,3,5
VT,50027,0,3,5,5,0,0,4,4,2,2,4
TX,48495,-38,3,9,5,13,2,-37,-11,61,70,8
LA,22127,8,6,2,12,8,-6,-7,-2,4,5,5
IA,19189,-13,16,8,1,7,-5,1,-15,2,10,4
WI,55139,2,3,2,3,1,3,3,4,1,4,4
IL,17201,-2,0,4,2,0,4,3,2,3,4,2
IA,19191,-6,10,7,3,11,-1,8,-3,-7,6,7
MN,27169,-1,7,4,0,0,5,2,0,5,3,3
AL,1133,-6,10,2,3,9,0,1,2,4,6,6
MS,28159,-15,16,-8,8,7,0,0,2,7,3,3
WV,54105,6,5,-1,-2,-3,0,-1,-1,-3,9,4
TX,48497,-30,12,9,-4,6,10,-23,-16,-1,5,3
KY,21237,-1,10,-1,5,0,4,0,2,0,5,6
WV,54107,7,-1,2,1,-2,2,1,-1,0,3,3
WI,55141,-2,0,2,4,1,5,1,5,-1,3,5
TX,48499,-12,17,6,1,10,4,-17,-5,13,6,-2
OH,39173,-10,5,5,3,3,6,2,4,3,5,3
IA,19193,-5,-2,-1,0,2,1,8,2,-5,5,1
IL,17203,0,2,6,6,14,-2,-7,4,0,1,3
KY,21239,-12,1,-5,5,25,0,7,1,5,4,5
AR,5147,-19,13,21,14,4,-11,-10,-2,19,-2,1
OK,40151,-1,35,61,19,15,17,-27,-6,-15,8,19
KS,20207,-7,26,-2,23,-5,-16,-4,-1,15,3,14
OK,40153,-30,15,28,12,1,2,-23,-7,4,5,-3
MA,25027,0,4,5,3,3,3,5,3,3,4,4
MD,24047,-1,4,4,4,7,2,5,3,5,2,6
MO,29227,30,12,-5,29,2,13,-14,-29,20,7,18
GA,13321,1,-8,13,2,-8,0,3,5,3,2,16
IA,19195,-13,9,10,-2,38,3,-8,-17,-13,2,11
MN,27171,-3,5,3,7,1,6,6,6,2,5,4
IA,19197,-10,7,24,4,1,15,-3,-13,1,10,-6
MO,29229,-2,9,3,1,-2,6,0,-4,-1,4,6
OH,39175,-5,4,11,7,1,5,-3,4,7,9,3
KS,20209,-4,9,21,21,-12,7,1,-7,4,5,2
NY,36121,-3,20,2,6,4,8,-5,-2,4,3,9
WV,54109,-18,15,6,1,6,-13,-5,-13,6,11,-6
PA,42131,9,8,2,3,17,27,-7,4,12,4,-3
VA,51197,3,1,13,7,14,5,12,6,6,2,4
NC,37197,1,6,2,7,7,-2,4,2,1,2,5
WA,53077,-1,6,5,3,2,8,0,4,6,7,5
MS,28161,-2,16,14,5,-5,-5,-7,-1,17,4,3
OR,41071,-3,-3,5,5,4,2,7,2,4,7,5
NC,37199,-2,5,6,-3,0,12,3,3,-5,17,9
SD,46135,1,4,10,-3,-3,0,7,5,6,5,3
NY,36123,0,18,-5,-1,2,-5,12,2,6,0,7
AZ,4025,-5,-2,0,2,3,6,4,5,8,4,5
MS,28163,6,16,22,-10,12,-8,-8,3,4,4,6
AR,5149,-12,2,-3,6,14,8,0,-2,4,5,-8
MN,27173,-2,5,12,-2,5,-2,22,-14,-9,2,17
MT,30111,-7,7,13,6,1,6,6,-9,6,8,1
TX,48501,-34,16,12,2,-2,-13,-45,-5,30,21,-11
CA,6113,-4,-1,6,3,7,6,8,5,4,6,5
ME,23031,2,3,2,3,1,6,4,3,4,6,5
SC,45091,1,3,5,4,4,5,6,6,8,4,7
NE,31185,1,1,16,6,5,-8,0,-6,-1,6,6
PA,42133,-2,2,1,0,3,3,4,3,3,3,4
TX,48503,-9,7,5,6,2,2,-10,-2,5,3,1
CA,6115,3,1,8,-1,7,-1,3,6,7,3,10
AZ,4027,-4,8,4,-5,7,-1,7,5,7,4,6
CO,8125,-35,32,11,6,-7,-1,-11,3,-28,5,20
TX,48505,-51,-12,-13,-24,-1,8,-41,-24,20,4,-6
TX,48507,-22,10,24,99,40,8,-23,-17,8,6,-1
SD,46137,-18,-18,27,-13,32,38,3,-6,-40,-5,-11
